"fips","YearData","govid_14","Name","STATEAB","demshare_fg","demshare_oc","demshare_gh","mayor_party","runnerup_party","mayor_votes","runnerup_votes","mayor_name","runnerup_name","winner_pid","runner1_pid","winnervotes","runner1_votes","winner","runner1","population_est","elec_source","winner_cf_party","runnerup_cf_party","winner_pid_check","runnerup_pid_check","winner_pid_gh","runnerup_pid_gh","elecdate","month","gh_oc","gh_fg","oc_fg","mayor_party_final","pass_mayor","mayor_votes_final","runnerup_party_final","pass_runnerup","runnerup_votes_final","demshare","fail","elec_index","STATE","ID","FIPS_PLACE_ID","JURIS","fog","initiative","partisan","referendum","termlength","termlimits","STATEFIP","mayor_name_final","runnerup_name_final"
3663000,2011,332028008,"ROCHESTER CITY","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"D","D",12471,10732,"Thomas S. Richards","William Johnson",210565,"<a href=""http://www.monroecounty.gov/Image/2011%20Special%20Mayoral%20Certification%281%29.pdf"" target=""_blank"" >[Link]</a>","D","D",NA,NA,NA,NA,2011-03-29,NA,NA,NA,NA,"D",1,12471,"D",1,10732,NA,NA,5243,"NY",176069,63000,"City of Rochester",1,0,1,0,4,0,36,"thomas richards","william johnson"
3663000,2013,332028008,"ROCHESTER CITY","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"D","D",18794,13415,"Lovely A. Warren","Thomas S. Richards(I)",NA,"<a href=""http://www2.monroecounty.gov/files/2013%20General%20Certification.pdf"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2013-11-05,NA,NA,NA,NA,"D",-1,18794,"D",-1,13415,NA,NA,5244,"NY",176069,63000,"City of Rochester",1,0,1,0,4,0,36,"lovely warren","thomas richards"
3663418,1963,332033014,"ROME CITY","NY",-0.015994437,NA,NA,"R","D",7420,6960,"W.A. Valentine","William A. Gannon",NA,NA,NA,NA,NA,NA,51196.6,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,7420,"D",-1,6960,0.484005563,NA,5277,"NY",175734,63418,"City of Rome",1,0,1,1,4,0,36,"wa valentine","william gannon"
3663418,1967,332033014,"ROME CITY","NY",-0.211708836,NA,NA,"R","D",8917,3612,"W.A. Valentine","Raymond W. Thayer",NA,NA,NA,NA,NA,NA,50597.4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,8917,"D",-1,3612,0.288291164,NA,5278,"NY",175734,63418,"City of Rome",1,0,1,1,4,0,36,"wa valentine","raymond thayer"
3663418,1971,332033014,"ROME CITY","NY",-0.084022891,NA,NA,"R","D",7552,5379,"W.A. Valentine","George Fellows",NA,NA,NA,NA,NA,NA,50220.75,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,7552,"D",-1,5379,0.415977109,NA,5279,"NY",175734,63418,"City of Rome",1,0,1,1,4,0,36,"wa valentine","george fellows"
3663418,1975,332033014,"ROME CITY","NY",NA,NA,NA,"R","O",5041,2340,"W.A. Valentine","Philip S. Taverna",NA,NA,NA,NA,NA,NA,49726.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,5041,"0",NA,2340,NA,NA,5280,"NY",175734,63418,"City of Rome",1,0,1,1,4,0,36,"wa valentine","philip taverna"
3663418,1979,332033014,"ROME CITY","NY",-0.035208149,NA,NA,"R","D",4834,4198,"W.A. Valentine","Patrick Trophia",NA,NA,NA,NA,NA,NA,45601.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,4834,"D",-1,4198,0.464791851,NA,5281,"NY",175734,63418,"City of Rome",1,0,1,1,4,0,36,"wa valentine","patrick trophia"
3663418,1987,332033014,"ROME CITY","NY",-0.234938734,NA,NA,"R","D",8637,3115,"Carl J. Eilenberg","Joseph Grande",NA,NA,NA,NA,NA,NA,41782.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,8637,"D",-1,3115,0.265061266,NA,5282,"NY",175734,63418,"City of Rome",1,0,1,1,4,0,36,"carl eilenberg","joseph grande"
3663418,1995,332033014,"ROME CITY","NY",-0.162724014,NA,NA,"R","D",5547,2823,"Joseph Griffo","Anthony Pettinelli",NA,NA,NA,NA,NA,NA,43059,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,5547,"D",-1,2823,0.337275986,NA,5283,"NY",175734,63418,"City of Rome",1,0,1,1,4,0,36,"joseph griffo","anthony pettinelli"
3663418,1999,332033014,"ROME CITY","NY",-0.212522733,NA,NA,"R","D",5485,2213,"Joseph Griffo","Robert Adolfi",NA,NA,NA,NA,NA,NA,37371,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,5485,"D",-1,2213,0.287477267,NA,5284,"NY",175734,63418,"City of Rome",1,0,1,1,4,0,36,"joseph griffo","robert adolfi"
3663418,2003,332033014,"ROME CITY","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R","R",3909,3662,"James F. Brown","Joseph R. Fusco, Jr.",NA,"<a href=""http://www.oneidacounty.org/election/Nov03/nov03romecityraces.html"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2003-11-04,NA,NA,NA,NA,"R",-1,3909,"R",-1,3662,NA,NA,5285,"NY",175734,63418,"City of Rome",1,0,1,0,4,0,36,"james brown","joseph fusco"
3663418,2011,332033014,"ROME CITY","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R","R",4151,4070,"Joseph R. Fusco, Jr.","James F. Brown(I)",33725,"<a href=""http://www.ocgov.net/oneida/sites/default/files/election/General2011/RomeMayor2011.htm"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2011-11-08,NA,NA,NA,NA,"R",-1,4151,"R",-1,4070,NA,NA,5286,"NY",175734,63418,"City of Rome",1,0,1,0,4,0,36,"joseph fusco","james brown"
3665508,1947,NA,NA,NA,0.084040855,NA,NA,"D","R",18298,13032,"Owen M Begley","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,18298,"R",-1,13032,0.584040855,NA,6882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"owen begley",""
3665508,1951,332047002,"SCHENECTADY CITY","NY",-0.033401204,NA,NA,"R","D",17814,15583,"Archibald Wemple","",NA,NA,NA,NA,NA,NA,91785,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,17814,"D",-1,15583,0.466598796,NA,5598,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"archibald wemple",""
3665508,1955,332047002,"SCHENECTADY CITY","NY",0.004105999,NA,NA,"D","R",17311,17029,"Sam Stratton","",NA,NA,NA,NA,NA,NA,87294.77778,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,17311,"R",-1,17029,0.504105999,NA,5599,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"sam stratton",""
3665508,1959,332047002,"SCHENECTADY CITY","NY",-0.053435675,NA,NA,"R","D",18855,15214,"Malcolm E Ellis","",NA,NA,NA,NA,NA,NA,82804.55556,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,18855,"D",-1,15214,0.446564325,NA,5600,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"malcolm ellis",""
3665508,1963,332047002,"SCHENECTADY CITY","NY",-0.00187629,NA,NA,"R","D",16049,15929,"Malcolm E Ellis","",NA,NA,NA,NA,NA,NA,80564.8,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,16049,"D",-1,15929,0.49812371,NA,5601,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"malcolm ellis",""
3665508,1967,332047002,"SCHENECTADY CITY","NY",-0.047794851,NA,NA,"R","D",16470,13596,"Malcolm E Ellis","",NA,NA,NA,NA,NA,NA,79075.2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,16470,"D",-1,13596,0.452205149,NA,5602,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"malcolm ellis",""
3665508,1971,332047002,"SCHENECTADY CITY","NY",-0.051007601,NA,NA,"R","D",15804,12878,"Frank J Duci","",NA,NA,NA,NA,NA,NA,77737.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,15804,"D",-1,12878,0.448992399,NA,5603,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"frank duci",""
3665508,1975,332047002,"SCHENECTADY CITY","NY",-0.011496258,NA,NA,"R","D",13192,12599,"Frank J Duci","",NA,NA,NA,NA,NA,NA,76035.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,13192,"D",-1,12599,0.488503742,NA,5604,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"frank duci",""
3665508,1979,332047002,"SCHENECTADY CITY","NY",-0.024764103,NA,NA,"R","D",12958,11735,"Frank J Duci","",NA,NA,NA,NA,NA,NA,70617.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,12958,"D",-1,11735,0.475235897,NA,5605,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"frank duci",""
3665508,1983,332047002,"SCHENECTADY CITY","NY",0.006132727,NA,NA,"D","R",12462,12160,"Karen B Johnson","Frank J. Duci",NA,NA,NA,NA,NA,NA,67614,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,12462,"R",-1,12160,0.506132727,NA,5606,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"karen johnson","frank duci"
3665508,1987,332047002,"SCHENECTADY CITY","NY",0.013473606,NA,NA,"D","R",9737,9226,"Karen B Johnson","Henry S. Delegge",NA,NA,NA,NA,NA,NA,66920.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,9737,"R",-1,9226,0.513473606,NA,5607,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"karen johnson","henry delegge"
3665508,1991,332047002,"SCHENECTADY CITY","NY",-0.015855992,NA,NA,"R","D",8898,8351,"Frank J. Duci","Thomas J. Hanaway",NA,NA,NA,NA,NA,NA,65523.25,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,8898,"D",-1,8351,0.484144008,NA,5608,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"frank duci","thomas hanaway"
3665508,1995,332047002,"SCHENECTADY CITY","NY",-0.061008403,NA,NA,"R","D",10014,7836,"Albert Jurczyncki","James J. Conroy",NA,NA,NA,NA,NA,NA,64144,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,10014,"D",-1,7836,0.438991597,NA,5609,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,0,36,"albert jurczyncki","james conroy"
3665508,1999,332047002,"SCHENECTADY CITY","NY",-0.077257298,NA,NA,"R","D",8503,6227,"Albert Jurczyncki","Gary Mccarthy",NA,NA,NA,NA,NA,NA,61759.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,8503,"D",-1,6227,0.422742702,NA,5610,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,1,36,"albert jurczyncki","gary mccarthy"
3665508,2003,332047002,"SCHENECTADY CITY","NY",0.010898421,0.010898421,NA,"D","R",7313,7001,"Brian Stratton","Peter J. Guidarelli","D","R",7313,7001,"Brian U. Stratton","Peter J. Guidarelli",61373.33333,"<a href=""http://www.schenectadycounty.com/content/ge2003summaryreport.pdf"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2003-11-04,11,NA,NA,0,"D",1,7313,"R",1,7001,0.510898421,NA,5611,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,1,36,"brian stratton","peter guidarelli"
3665508,2007,332047002,"SCHENECTADY CITY","NY",NA,0.206889481,NA,NA,NA,NA,NA,NA,NA,"D","R",6895,2859,"Brian U. Stratton(I)","Michael R. Cuevas",61531,"<a href=""http://www.schenectadycounty.com/GE_2007_CERTIFIED_RESULTS_mIf5H.pdf.file"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2007-11-06,NA,NA,NA,NA,"D",-1,6895,"R",-1,2859,0.706889481,NA,5612,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,1,36,"brian stratton","michael cuevas"
3665508,2011,332047002,"SCHENECTADY CITY","NY",NA,0.004686677,NA,NA,NA,NA,NA,NA,NA,"D","R",4792,4703,"Gary R. McCarthy(I)","Roger H. Hull",66135,"<a href=""http://www.schenectadycounty.com/FullStory.aspx?m=86&amp;amid=370"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2011-11-08,NA,NA,NA,NA,"D",-1,4792,"R",-1,4703,0.504686677,NA,5613,"NY",175460,65508,"City of Schenectady",1,1,1,1,4,1,36,"gary mccarthy","roger hull"
3673000,1973,332034015,"SYRACUSE CITY","NY",NA,0.181205483,NA,NA,NA,NA,NA,NA,NA,"D","R",24005,11234,"Lee Alexander(I)","John F. O'Connor",187856.75,"Utica Daily Press 11/7/73",NA,NA,NA,NA,NA,NA,1973-11-06,NA,NA,NA,NA,"D",-1,24005,"R",-1,11234,0.681205483,NA,5962,"NY",175673,73000,"City of Syracuse",1,0,1,1,4,0,36,"lee alexander","john o'connor"
3673000,1977,332034015,"SYRACUSE CITY","NY",NA,0.114388517,NA,NA,NA,NA,NA,NA,NA,"D","R",31504,19773,"Lee Alexander(I)","James Tormey",180053.5,"Geneva Finger Lakes Times, 11/9/1977",NA,NA,NA,NA,NA,NA,1977-11-08,NA,NA,NA,NA,"D",-1,31504,"R",-1,19773,0.614388517,NA,5963,"NY",175673,73000,"City of Syracuse",1,0,1,1,4,0,36,"lee alexander","james tormey"
3673000,1981,332034015,"SYRACUSE CITY","NY",NA,0.026455921,NA,NA,NA,NA,NA,NA,NA,"D","R",24914,22410,"Lee Alexander(I)","Romolo 'Roy' Albert Bernardi",168799,"New York Times, 11/4/1981",NA,NA,NA,NA,NA,NA,1981-11-03,NA,NA,NA,NA,"D",-1,24914,"R",-1,22410,0.526455921,NA,5964,"NY",175673,73000,"City of Syracuse",1,0,1,1,4,0,36,"lee alexander","romolo 'roy' albert bernardi"
3673000,1985,332034015,"SYRACUSE CITY","NY",NA,0.05036651,NA,NA,NA,NA,NA,NA,NA,"D","R",26504,21653,"Thomas Young","Romolo 'Roy' Albert Bernardi",164219,"Oswego Palladium 11/6/85",NA,NA,NA,NA,NA,NA,1985-11-05,NA,NA,NA,NA,"D",-1,26504,"R",-1,21653,0.55036651,NA,5965,"NY",175673,73000,"City of Syracuse",1,0,1,1,4,0,36,"thomas young","romolo 'roy' albert bernardi"
3673000,1989,332034015,"SYRACUSE CITY","NY",NA,0.05973705,NA,NA,NA,NA,NA,NA,NA,"D","R",21968,17279,"Thomas Young(I)","Bernard J. Mahoney",158735,"USA Today, 11/9/89",NA,"R",NA,NA,NA,NA,1989-11-07,NA,NA,NA,NA,"D",-1,21968,"R",1,17279,0.55973705,NA,5966,"NY",175673,73000,"City of Syracuse",1,0,1,1,4,0,36,"thomas young","bernard mahoney"
3673000,1993,332034015,"SYRACUSE CITY","NY",NA,-0.123480703,NA,NA,NA,NA,NA,NA,NA,"R","D",25751,15551,"Romolo 'Roy' Albert Bernardi","Joseph A. Nicoletti",163091.25,"USA Today, 11/4/93",NA,NA,NA,NA,NA,NA,1993-11-02,NA,NA,NA,NA,"R",-1,25751,"D",-1,15551,0.376519297,NA,5967,"NY",175673,73000,"City of Syracuse",1,0,1,1,4,1,36,"romolo 'roy' albert bernardi","joseph nicoletti"
3673000,1997,332034015,"SYRACUSE CITY","NY",NA,-0.145338793,NA,NA,NA,NA,NA,NA,NA,"R","D",20172,11086,"Romolo 'Roy' Albert Bernardi(I)","Theodore H. Limpert",154040,"Post-Standard, 11/5/1997",NA,"D",NA,NA,NA,NA,1997-11-04,NA,NA,NA,NA,"R",-1,20172,"D",1,11086,0.354661207,NA,5968,"NY",175673,73000,"City of Syracuse",1,0,1,1,4,1,36,"romolo 'roy' albert bernardi","theodore limpert"
3673000,2001,332034015,"SYRACUSE CITY","NY",NA,0.18679498,NA,NA,NA,NA,NA,NA,NA,"D","R",19483,8885,"Matthew J. Driscoll(I)","Bernard J. Mahoney",146235,"<a href=""http://ny.lp.org/onondaga/2001_results.htm"" target=""_blank"" >[Link]</a>","D","R",NA,NA,NA,NA,2001-11-06,NA,NA,NA,NA,"D",1,19483,"R",1,8885,0.68679498,NA,5969,"NY",175673,73000,"City of Syracuse",1,0,1,0,4,1,36,"matthew driscoll","bernard mahoney"
3673000,2005,332034015,"SYRACUSE CITY","NY",NA,0.021532616,NA,NA,NA,NA,NA,NA,NA,"D","R",16470,15110,"Matthew J. Driscoll(I)","Joanie Mahoney",141683,"<a href=""http://www.syracuse.com/politics/poststandard/index.ssf?/base/news-0/1134034786179470.xml&amp;coll=1"" target=""_blank"" >[Link]</a>","D",NA,NA,NA,NA,NA,2005-11-08,NA,NA,NA,NA,"D",1,16470,"R",-1,15110,0.521532616,NA,5970,"NY",175673,73000,"City of Syracuse",1,0,1,0,4,1,36,"matthew driscoll","joanie mahoney"
3673000,2009,332034015,"SYRACUSE CITY","NY",NA,0.061333523,NA,NA,NA,NA,NA,NA,NA,"D","R",11820,9237,"Stephanie A. Miner","Steve Kimatian",143139.6667,"<a href=""http://onvote.ongov.net/byraced392.html?race=G"" target=""_blank"" >[Link]</a>","D","R",NA,NA,NA,NA,2009-11-03,NA,NA,NA,NA,"D",1,11820,"R",1,9237,0.561333523,NA,5971,"NY",175673,73000,"City of Syracuse",1,0,1,0,4,1,36,"stephanie miner","steve kimatian"
3673000,2013,332034015,"SYRACUSE CITY","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,"D","R",10312,2352,"Stephanie A. Miner(I)","Ian Hunter",NA,"",NA,NA,NA,NA,NA,NA,2013-11-05,NA,NA,NA,NA,"D",-1,10312,"R",-1,2352,0.81427669,NA,5972,"NY",175673,73000,"City of Syracuse",1,0,1,0,4,1,36,"stephanie miner","ian hunter"
3675484,1995,332042006,"TROY CITY","NY",0.004997061,NA,NA,"D","R",6013,5894,"Mark P. Pattison","Kathleen M. Jimino",NA,NA,NA,NA,NA,NA,53335.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,6013,"R",-1,5894,0.504997061,NA,6223,"NY",175430,75484,"City of Troy",2,1,1,1,2,0,36,"mark pattison","kathleen jimino"
3675484,1999,332042006,"TROY CITY","NY",0.05126942,NA,NA,"D","R",7274,5921,"Mark P. Pattison","Carmella R. Mantello",NA,NA,NA,NA,NA,NA,50245,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,7274,"R",-1,5921,0.55126942,NA,6224,"NY",175430,75484,"City of Troy",1,1,0,1,4,1,36,"mark pattison","carmella mantello"
3675484,2003,332042006,"TROY CITY","NY",-0.056083139,NA,NA,"R","D",6207,4955,"Harry J. Tutunjian","Francis A. Laposta",NA,NA,NA,NA,NA,NA,48601.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,6207,"D",-1,4955,0.443916861,NA,6225,"NY",175430,75484,"City of Troy",1,1,0,1,4,1,36,"harry tutunjian","francis laposta"
3676540,1964,332033017,"UTICA CITY","NY",-0.028083339,NA,NA,"R","D",21747,19434,"Frank Dulan","E. Vincent Eichler",NA,NA,NA,NA,NA,NA,96782,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,21747,"D",-1,19434,0.471916661,NA,6307,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"frank dulan","e vincent eichler"
3676540,1966,332033017,"UTICA CITY","NY",-0.054698254,NA,NA,"R","D",15313,12293,"Frank Dulan","E. Vincent Eichler",NA,NA,NA,NA,NA,NA,94968,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,15313,"D",-1,12293,0.445301746,NA,6308,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"frank dulan","e vincent eichler"
3676540,1968,332033017,"UTICA CITY","NY",0.024229327,NA,NA,"D","R",18315,16622,"Dominick Assaro","Frank Dulan",NA,NA,NA,NA,NA,NA,93154,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,18315,"R",-1,16622,0.524229327,NA,6309,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"dominick assaro","frank dulan"
3676540,1970,332033017,"UTICA CITY","NY",0.058289338,NA,NA,"D","R",16814,13303,"Dominick Assaro","Robert Lynch",NA,NA,NA,NA,NA,NA,91340,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,16814,"R",-1,13303,0.558289338,NA,6310,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"dominick assaro","robert lynch"
3676540,1972,332033017,"UTICA CITY","NY",-0.016329484,NA,NA,"R","D",18197,17046,"Michael R. Caruso","Dominick Assaro",NA,NA,NA,NA,NA,NA,88790,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,18197,"D",-1,17046,0.483670516,NA,6311,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"michael caruso","dominick assaro"
3676540,1974,332033017,"UTICA CITY","NY",NA,NA,NA,"O","R",10910,9833,"Edward A. Hanna","Michael R. Caruso",NA,NA,NA,NA,NA,NA,86240,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"0",NA,10910,"R",-1,9833,NA,NA,6312,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"edward hanna","michael caruso"
3676540,1976,332033017,"UTICA CITY","NY",NA,NA,NA,"O","D",17194,10832,"Edward A. Hanna","Frank Scalise",NA,NA,NA,NA,NA,NA,82443,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"0",NA,17194,"D",-1,10832,NA,NA,6313,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"edward hanna","frank scalise"
3676540,1978,332033017,"UTICA CITY","NY",NA,NA,NA,"D","O",19638,12662,"Stephen J. Pawlinga","Edward A. Hanna",NA,NA,NA,NA,NA,NA,80103,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,19638,"0",NA,12662,NA,NA,6314,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"stephen pawlinga","edward hanna"
3676540,1980,332033017,"UTICA CITY","NY",NA,NA,NA,"O","R",14382,10142,"Stephen J. Pawlinga","Louis D. Lapolla",NA,NA,NA,NA,NA,NA,75632,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"0",NA,14382,"R",-1,10142,NA,NA,6315,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"stephen pawlinga","louis lapolla"
3676540,1982,332033017,"UTICA CITY","NY",0.139333367,NA,NA,"D","R",12506,7055,"Stephen J. Pawlinga","Louis D. Lapolla",NA,NA,NA,NA,NA,NA,74358.66667,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,12506,"R",-1,7055,0.639333367,NA,6316,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"stephen pawlinga","louis lapolla"
3676540,1986,332033017,"UTICA CITY","NY",-0.070809008,NA,NA,"R","D",13688,10292,"Louis D. Lapolla","Daniel Maggio",NA,NA,NA,NA,NA,NA,69443,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,13688,"D",-1,10292,0.429190992,NA,6317,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"louis lapolla","daniel maggio"
3676540,1988,332033017,"UTICA CITY","NY",NA,NA,NA,"R","O",11797,8162,"Louis D. Lapolla","Edward A. Hanna",NA,NA,NA,NA,NA,NA,66180,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,11797,"0",NA,8162,NA,NA,6318,"NY",175743,76540,"City of Utica",1,0,1,1,2,0,36,"louis lapolla","edward hanna"
3676540,1994,332033017,"UTICA CITY","NY",0.013095715,NA,NA,"D","R",6406,6079,"Edward A. Hanna","Louis D. Lapolla",NA,NA,NA,NA,NA,NA,66849,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,6406,"R",-1,6079,0.513095715,NA,6319,"NY",175743,76540,"City of Utica",1,0,1,1,4,0,36,"edward hanna","louis lapolla"
3676540,1998,332033017,"UTICA CITY","NY",-0.213583154,NA,NA,"R","D",10302,4135,"Edward A. Hanna","Michael Cerminaro",NA,NA,NA,NA,NA,NA,59334,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,10302,"D",-1,4135,0.286416846,NA,6320,"NY",175743,76540,"City of Utica",1,0,1,1,4,1,36,"edward hanna","michael cerminaro"
3676540,2003,332033017,"UTICA CITY","NY",NA,-0.026473041,NA,NA,NA,NA,NA,NA,NA,"R","D",7577,6815,"Timothy J. Julian(I)","Anthony J. Garramone",NA,"<a href=""http://www.oneidacounty.org/election/Nov03/nov03romecityraces.html"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2003-11-04,NA,NA,NA,NA,"R",-1,7577,"D",-1,6815,0.473526959,NA,6321,"NY",175743,76540,"City of Utica",1,0,1,1,4,1,36,"timothy julian","anthony garramone"
3676540,2004,NA,NA,NA,-0.039938217,NA,NA,"R","D",7341,6255,"Timothy J. Julian","Anthony J. Garramone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,7341,"D",-1,6255,0.460061783,NA,9429,"NY",175743,76540,"City of Utica",1,0,1,1,4,1,36,"timothy julian","anthony garramone"
3676540,2007,332033017,"UTICA CITY","NY",NA,0.052258184,NA,NA,NA,NA,NA,NA,NA,"D","R",5955,4828,"David Roefaro","Timothy J. Julian(I)",58475,"<a href=""http://www.usatoday.com/news/politics/2007-11-06-2007-results_N.htm"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2007-11-06,NA,NA,NA,NA,"D",-1,5955,"R",-1,4828,0.552258184,NA,6322,"NY",175743,76540,"City of Utica",1,0,1,1,4,1,36,"david roefaro","timothy julian"
3676540,2011,332033017,"UTICA CITY","NY",NA,0.018129771,NA,NA,NA,NA,NA,NA,NA,"D","R",4344,4040,"Robert M. Palmieri","Michael T. Cerminaro",62235,"<a href=""http://www.ocgov.net/oneida/sites/default/files/election/General2011/UticaMayor2011.htm"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,2011-11-08,NA,NA,NA,NA,"D",-1,4344,"R",-1,4040,0.518129771,NA,6323,"NY",175743,76540,"City of Utica",1,0,1,1,4,1,36,"robert palmieri","michael cerminaro"
3681677,1989,332060027,"WHITE PLAINS CITY","NY",NA,-0.029592192,NA,NA,NA,NA,NA,NA,NA,"R","D",7597,6748,"Alfred DelVecchio(I)","Mary Ann Keenan",46894,"Westchester County Board of Elections",NA,NA,NA,NA,NA,NA,1989-11-07,NA,NA,NA,NA,"R",-1,7597,"D",-1,6748,0.470407808,NA,6605,"NY",175141,81677,"City of White Plains",1,0,1,1,4,0,36,"alfred delvecchio","mary ann keenan"
3681677,1993,332060027,"WHITE PLAINS CITY","NY",NA,0.088618795,NA,NA,NA,NA,NA,NA,NA,"D","R",6320,4417,"Sy J. Schulman","Alfred DelVecchio(I)",49303.75,"Westchester County Board of Elections",NA,NA,NA,NA,NA,NA,1993-11-02,NA,NA,NA,NA,"D",-1,6320,"R",-1,4417,0.588618795,NA,6606,"NY",175141,81677,"City of White Plains",1,0,1,1,4,0,36,"sy schulman","alfred delvecchio"
